timestamp,event_id,building_id,access_point,person_id,person_type,access_type,authentication_method,entry_exit,access_status,visitor_id,location,risk_level
2026-03-12 11:00,EVT-00625,B3,Server Room #B3-F3,CON-469,Contractor,Server Room,PIN,Entry,Authorized,N/A,Building B3 (Floor 3 - Server Room),Low
2026-03-12 11:30,EVT-00626,B1,Main Entrance #B1-F3,VIS-743,Visitor,Main Entrance,Biometric,Exit,Authorized,VIS-743,Building B1 (Floor 3 - Main Entrance),Low
2026-03-12 12:00,EVT-00627,B2,Laboratory #B2-F3,CON-352,Contractor,Laboratory,Biometric,Exit,Authorized,N/A,Building B2 (Floor 3 - Laboratory),Low
2026-03-12 12:20,EVT-00628,B3,Parking #B3-F3,ADM-22,Administrator,Parking,Visitor Pass,Exit,Authorized,N/A,Building B3 (Floor 3 - Parking),Low
2026-03-12 12:50,EVT-00629,B1,Office #B1-F2,UNK-999,Unknown,Office,PIN,Exit,Authorized,N/A,Building B1 (Floor 2 - Office),Low
2026-03-12 13:00,EVT-00630,B2,Restricted Area #B2-F1,CON-472,Contractor,Restricted Area,Visitor Pass,Exit,Denied,N/A,Building B2 (Floor 1 - Restricted Area),High
2026-03-12 13:45,EVT-00631,B1,Restricted Area #B1-F1,CON-376,Contractor,Restricted Area,PIN,Entry,Authorized,N/A,Building B1 (Floor 1 - Restricted Area),Low
2026-03-12 14:05,EVT-00632,B2,Server Room #B2-F5,EMP-945,Employee,Server Room,Access Card,Entry,Authorized,N/A,Building B2 (Floor 5 - Server Room),Low
2026-03-12 14:35,EVT-00633,B1,Server Room #B1-F5,UNK-999,Unknown,Server Room,RFID,Entry,Authorized,N/A,Building B1 (Floor 5 - Server Room),Low
2026-03-12 15:20,EVT-00634,B2,Restricted Area #B2-F2,CON-334,Contractor,Restricted Area,Access Card,Exit,Authorized,N/A,Building B2 (Floor 2 - Restricted Area),Low
2026-03-12 15:30,EVT-00635,B2,Parking #B2-F5,ADM-76,Administrator,Parking,Biometric,Exit,Authorized,N/A,Building B2 (Floor 5 - Parking),Low
2026-03-12 15:50,EVT-00636,B3,Restricted Area #B3-F5,VIS-723,Visitor,Restricted Area,RFID,Entry,Suspicious,VIS-723,Building B3 (Floor 5 - Restricted Area),High
2026-03-12 16:00,EVT-00637,B3,Restricted Area #B3-F4,EMP-744,Employee,Restricted Area,RFID,Exit,Authorized,N/A,Building B3 (Floor 4 - Restricted Area),Low
2026-03-12 16:20,EVT-00638,B2,Office #B2-F3,CON-319,Contractor,Office,Access Card,Exit,Authorized,N/A,Building B2 (Floor 3 - Office),Low
2026-03-12 17:05,EVT-00639,B1,Main Entrance #B1-F5,CON-311,Contractor,Main Entrance,Biometric,Entry,Authorized,N/A,Building B1 (Floor 5 - Main Entrance),Low
2026-03-12 17:50,EVT-00640,B1,Emergency Exit #B1-F4,ADM-71,Administrator,Emergency Exit,Access Card,Entry,Authorized,N/A,Building B1 (Floor 4 - Emergency Exit),Low
2026-03-12 18:00,EVT-00641,B2,Server Room #B2-F3,VIS-680,Visitor,Server Room,PIN,Exit,Authorized,VIS-680,Building B2 (Floor 3 - Server Room),Low
2026-03-12 18:45,EVT-00642,B3,Server Room #B3-F3,EMP-736,Employee,Server Room,Access Card,Exit,Authorized,N/A,Building B3 (Floor 3 - Server Room),Low
2026-03-12 19:15,EVT-00643,B1,Restricted Area #B1-F2,CON-348,Contractor,Restricted Area,Visitor Pass,Exit,Denied,N/A,Building B1 (Floor 2 - Restricted Area),High
2026-03-12 19:45,EVT-00644,B2,Emergency Exit #B2-F4,EMP-775,Employee,Emergency Exit,PIN,Entry,Authorized,N/A,Building B2 (Floor 4 - Emergency Exit),Low
2026-03-12 19:55,EVT-00645,B3,Parking #B3-F2,UNK-999,Unknown,Parking,PIN,Exit,Authorized,N/A,Building B3 (Floor 2 - Parking),Low
2026-03-12 20:15,EVT-00646,B2,Emergency Exit #B2-F4,CON-455,Contractor,Emergency Exit,Biometric,Entry,Authorized,N/A,Building B2 (Floor 4 - Emergency Exit),Low
2026-03-12 20:45,EVT-00647,B1,Main Entrance #B1-F2,CON-319,Contractor,Main Entrance,RFID,Entry,Authorized,N/A,Building B1 (Floor 2 - Main Entrance),Low
2026-03-12 21:15,EVT-00648,B1,Emergency Exit #B1-F1,VIS-571,Visitor,Emergency Exit,PIN,Entry,Authorized,VIS-571,Building B1 (Floor 1 - Emergency Exit),Low
2026-03-12 21:35,EVT-00649,B3,Parking #B3-F3,CON-430,Contractor,Parking,PIN,Entry,Authorized,N/A,Building B3 (Floor 3 - Parking),Low
2026-03-12 21:45,EVT-00650,B2,Emergency Exit #B2-F1,VIS-544,Visitor,Emergency Exit,PIN,Exit,Authorized,VIS-544,Building B2 (Floor 1 - Emergency Exit),Low
2026-03-12 22:15,EVT-00651,B2,Parking #B2-F4,VIS-506,Visitor,Parking,Visitor Pass,Entry,Authorized,VIS-506,Building B2 (Floor 4 - Parking),Low
2026-03-12 23:00,EVT-00652,B3,Office #B3-F2,UNK-999,Unknown,Office,Access Card,Entry,Authorized,N/A,Building B3 (Floor 2 - Office),Low
2026-03-12 23:45,EVT-00653,B3,Office #B3-F3,EMP-221,Employee,Office,PIN,Exit,Authorized,N/A,Building B3 (Floor 3 - Office),Low
2026-03-13 00:30,EVT-00654,B3,Office #B3-F3,CON-491,Contractor,Office,PIN,Exit,Authorized,N/A,Building B3 (Floor 3 - Office),Low
2026-03-13 01:00,EVT-00655,B2,Restricted Area #B2-F2,EMP-786,Employee,Restricted Area,RFID,Exit,Authorized,N/A,Building B2 (Floor 2 - Restricted Area),Low
2026-03-13 01:30,EVT-00656,B3,Office #B3-F5,UNK-999,Unknown,Office,RFID,Exit,Suspicious,N/A,Building B3 (Floor 5 - Office),High
2026-03-13 02:00,EVT-00657,B3,Laboratory #B3-F2,CON-484,Contractor,Laboratory,Access Card,Entry,Authorized,N/A,Building B3 (Floor 2 - Laboratory),Low
2026-03-13 02:45,EVT-00658,B1,Parking #B1-F4,ADM-41,Administrator,Parking,Biometric,Exit,Authorized,N/A,Building B1 (Floor 4 - Parking),Low
2026-03-13 02:55,EVT-00659,B3,Laboratory #B3-F5,ADM-89,Administrator,Laboratory,PIN,Exit,Authorized,N/A,Building B3 (Floor 5 - Laboratory),Low
2026-03-13 03:25,EVT-00660,B2,Office #B2-F3,VIS-886,Visitor,Office,Access Card,Entry,Authorized,VIS-886,Building B2 (Floor 3 - Office),Low
2026-03-13 03:55,EVT-00661,B1,Office #B1-F5,VIS-519,Visitor,Office,Access Card,Exit,Authorized,VIS-519,Building B1 (Floor 5 - Office),Low
2026-03-13 04:40,EVT-00662,B3,Office #B3-F3,VIS-662,Visitor,Office,PIN,Exit,Authorized,VIS-662,Building B3 (Floor 3 - Office),Low
2026-03-13 05:10,EVT-00663,B3,Restricted Area #B3-F2,ADM-35,Administrator,Restricted Area,RFID,Exit,Authorized,N/A,Building B3 (Floor 2 - Restricted Area),Low
2026-03-13 05:55,EVT-00664,B1,Restricted Area #B1-F4,VIS-816,Visitor,Restricted Area,PIN,Exit,Denied,VIS-816,Building B1 (Floor 4 - Restricted Area),High
2026-03-13 06:15,EVT-00665,B1,Laboratory #B1-F2,UNK-999,Unknown,Laboratory,Visitor Pass,Exit,Authorized,N/A,Building B1 (Floor 2 - Laboratory),Low
2026-03-13 06:45,EVT-00666,B1,Office #B1-F1,VIS-779,Visitor,Office,Biometric,Entry,Authorized,VIS-779,Building B1 (Floor 1 - Office),Low
2026-03-13 07:15,EVT-00667,B3,Main Entrance #B3-F4,EMP-909,Employee,Main Entrance,Biometric,Exit,Authorized,N/A,Building B3 (Floor 4 - Main Entrance),Low
2026-03-13 07:25,EVT-00668,B1,Parking #B1-F4,ADM-98,Administrator,Parking,RFID,Exit,Authorized,N/A,Building B1 (Floor 4 - Parking),Low
2026-03-13 08:10,EVT-00669,B3,Main Entrance #B3-F5,VIS-726,Visitor,Main Entrance,Visitor Pass,Exit,Authorized,VIS-726,Building B3 (Floor 5 - Main Entrance),Low
2026-03-13 08:40,EVT-00670,B1,Office #B1-F5,CON-484,Contractor,Office,Biometric,Exit,Authorized,N/A,Building B1 (Floor 5 - Office),Low
2026-03-13 09:25,EVT-00671,B2,Restricted Area #B2-F1,ADM-41,Administrator,Restricted Area,Biometric,Exit,Authorized,N/A,Building B2 (Floor 1 - Restricted Area),Low
2026-03-13 09:35,EVT-00672,B1,Laboratory #B1-F3,VIS-794,Visitor,Laboratory,Visitor Pass,Exit,Authorized,VIS-794,Building B1 (Floor 3 - Laboratory),Low
2026-03-13 10:05,EVT-00673,B1,Server Room #B1-F3,ADM-84,Administrator,Server Room,Access Card,Entry,Authorized,N/A,Building B1 (Floor 3 - Server Room),Low
2026-03-13 10:50,EVT-00674,B1,Server Room #B1-F3,EMP-943,Employee,Server Room,PIN,Exit,Denied,N/A,Building B1 (Floor 3 - Server Room),High
2026-03-13 11:00,EVT-00675,B1,Office #B1-F1,CON-359,Contractor,Office,Visitor Pass,Exit,Authorized,N/A,Building B1 (Floor 1 - Office),Low
2026-03-13 11:30,EVT-00676,B2,Office #B2-F3,ADM-87,Administrator,Office,Visitor Pass,Exit,Authorized,N/A,Building B2 (Floor 3 - Office),Low
2026-03-13 12:15,EVT-00677,B2,Main Entrance #B2-F3,UNK-999,Unknown,Main Entrance,Access Card,Entry,Authorized,N/A,Building B2 (Floor 3 - Main Entrance),Low
2026-03-13 12:35,EVT-00678,B1,Laboratory #B1-F3,VIS-881,Visitor,Laboratory,Visitor Pass,Exit,Authorized,VIS-881,Building B1 (Floor 3 - Laboratory),Low
2026-03-13 13:05,EVT-00679,B2,Office #B2-F5,ADM-29,Administrator,Office,Access Card,Entry,Authorized,N/A,Building B2 (Floor 5 - Office),Low
2026-03-13 13:35,EVT-00680,B2,Main Entrance #B2-F2,CON-313,Contractor,Main Entrance,Access Card,Exit,Authorized,N/A,Building B2 (Floor 2 - Main Entrance),Low
2026-03-13 13:45,EVT-00681,B1,Main Entrance #B1-F5,UNK-999,Unknown,Main Entrance,Visitor Pass,Exit,Authorized,N/A,Building B1 (Floor 5 - Main Entrance),Low
2026-03-13 14:30,EVT-00682,B2,Restricted Area #B2-F3,UNK-999,Unknown,Restricted Area,Access Card,Entry,Denied,N/A,Building B2 (Floor 3 - Restricted Area),High
2026-03-13 15:15,EVT-00683,B2,Emergency Exit #B2-F2,EMP-649,Employee,Emergency Exit,Biometric,Exit,Authorized,N/A,Building B2 (Floor 2 - Emergency Exit),Low
2026-03-13 15:35,EVT-00684,B1,Office #B1-F5,EMP-434,Employee,Office,Access Card,Entry,Authorized,N/A,Building B1 (Floor 5 - Office),Low
2026-03-13 15:55,EVT-00685,B2,Main Entrance #B2-F3,EMP-795,Employee,Main Entrance,Biometric,Entry,Authorized,N/A,Building B2 (Floor 3 - Main Entrance),Low
2026-03-13 16:15,EVT-00686,B1,Office #B1-F1,VIS-675,Visitor,Office,PIN,Entry,Authorized,VIS-675,Building B1 (Floor 1 - Office),Low
2026-03-13 16:35,EVT-00687,B2,Laboratory #B2-F5,VIS-610,Visitor,Laboratory,Access Card,Entry,Authorized,VIS-610,Building B2 (Floor 5 - Laboratory),Low
2026-03-13 16:45,EVT-00688,B3,Server Room #B3-F5,VIS-579,Visitor,Server Room,PIN,Entry,Authorized,VIS-579,Building B3 (Floor 5 - Server Room),Low
2026-03-13 17:05,EVT-00689,B1,Main Entrance #B1-F1,EMP-824,Employee,Main Entrance,Visitor Pass,Exit,Authorized,N/A,Building B1 (Floor 1 - Main Entrance),Low
2026-03-13 17:25,EVT-00690,B1,Emergency Exit #B1-F5,UNK-999,Unknown,Emergency Exit,Biometric,Entry,Authorized,N/A,Building B1 (Floor 5 - Emergency Exit),Low
2026-03-13 17:55,EVT-00691,B2,Server Room #B2-F4,UNK-999,Unknown,Server Room,Biometric,Entry,Authorized,N/A,Building B2 (Floor 4 - Server Room),Low
2026-03-13 18:05,EVT-00692,B2,Office #B2-F1,CON-457,Contractor,Office,Biometric,Exit,Denied,N/A,Building B2 (Floor 1 - Office),Medium
2026-03-13 18:25,EVT-00693,B3,Server Room #B3-F2,EMP-485,Employee,Server Room,Visitor Pass,Exit,Authorized,N/A,Building B3 (Floor 2 - Server Room),Low
2026-03-13 18:55,EVT-00694,B1,Parking #B1-F3,VIS-829,Visitor,Parking,Visitor Pass,Entry,Authorized,VIS-829,Building B1 (Floor 3 - Parking),Low
2026-03-13 19:15,EVT-00695,B3,Laboratory #B3-F2,VIS-578,Visitor,Laboratory,Biometric,Exit,Authorized,VIS-578,Building B3 (Floor 2 - Laboratory),Low
2026-03-13 19:25,EVT-00696,B3,Parking #B3-F5,ADM-71,Administrator,Parking,PIN,Exit,Authorized,N/A,Building B3 (Floor 5 - Parking),Low
2026-03-13 20:10,EVT-00697,B3,Office #B3-F4,EMP-604,Employee,Office,PIN,Exit,Authorized,N/A,Building B3 (Floor 4 - Office),Low
2026-03-13 20:30,EVT-00698,B2,Laboratory #B2-F1,EMP-750,Employee,Laboratory,Biometric,Entry,Authorized,N/A,Building B2 (Floor 1 - Laboratory),Low
2026-03-13 20:50,EVT-00699,B3,Restricted Area #B3-F1,UNK-999,Unknown,Restricted Area,PIN,Entry,Suspicious,N/A,Building B3 (Floor 1 - Restricted Area),High
2026-03-13 21:20,EVT-00700,B1,Office #B1-F2,CON-496,Contractor,Office,Visitor Pass,Entry,Authorized,N/A,Building B1 (Floor 2 - Office),Low
2026-03-13 22:05,EVT-00701,B1,Office #B1-F1,CON-397,Contractor,Office,Visitor Pass,Entry,Suspicious,N/A,Building B1 (Floor 1 - Office),High
2026-03-13 22:35,EVT-00702,B3,Parking #B3-F1,EMP-293,Employee,Parking,Access Card,Entry,Authorized,N/A,Building B3 (Floor 1 - Parking),Low
2026-03-13 23:05,EVT-00703,B2,Office #B2-F3,ADM-98,Administrator,Office,RFID,Exit,Denied,N/A,Building B2 (Floor 3 - Office),Medium
2026-03-13 23:25,EVT-00704,B3,Emergency Exit #B3-F2,EMP-464,Employee,Emergency Exit,Visitor Pass,Exit,Authorized,N/A,Building B3 (Floor 2 - Emergency Exit),Low
2026-03-14 00:10,EVT-00705,B3,Emergency Exit #B3-F3,EMP-304,Employee,Emergency Exit,Biometric,Exit,Authorized,N/A,Building B3 (Floor 3 - Emergency Exit),Low
2026-03-14 00:55,EVT-00706,B3,Restricted Area #B3-F4,CON-306,Contractor,Restricted Area,Access Card,Entry,Authorized,N/A,Building B3 (Floor 4 - Restricted Area),Low
2026-03-14 01:25,EVT-00707,B1,Parking #B1-F4,VIS-694,Visitor,Parking,PIN,Entry,Authorized,VIS-694,Building B1 (Floor 4 - Parking),Low
2026-03-14 01:45,EVT-00708,B2,Server Room #B2-F5,UNK-999,Unknown,Server Room,PIN,Entry,Suspicious,N/A,Building B2 (Floor 5 - Laboratory),Critical
2026-03-14 02:05,EVT-00709,B1,Parking #B1-F4,UNK-999,Unknown,Parking,RFID,Exit,Denied,N/A,Building B1 (Floor 4 - Parking),Medium
2026-03-14 02:50,EVT-00710,B3,Restricted Area #B3-F3,UNK-999,Unknown,Restricted Area,RFID,Entry,Authorized,N/A,Building B3 (Floor 3 - Restricted Area),Low
2026-03-14 03:10,EVT-00711,B2,Main Entrance #B2-F4,ADM-48,Administrator,Main Entrance,PIN,Entry,Authorized,N/A,Building B2 (Floor 4 - Main Entrance),Low
2026-03-14 03:30,EVT-00712,B3,Laboratory #B3-F3,ADM-17,Administrator,Laboratory,Visitor Pass,Exit,Authorized,N/A,Building B3 (Floor 3 - Laboratory),Low
2026-03-14 04:15,EVT-00713,B3,Laboratory #B3-F5,CON-487,Contractor,Laboratory,Biometric,Exit,Authorized,N/A,Building B3 (Floor 5 - Laboratory),Low
2026-03-14 04:25,EVT-00714,B3,Laboratory #B3-F2,ADM-90,Administrator,Laboratory,PIN,Exit,Denied,N/A,Building B3 (Floor 2 - Laboratory),Medium
2026-03-14 05:10,EVT-00715,B3,Server Room #B3-F2,EMP-944,Employee,Server Room,Visitor Pass,Exit,Suspicious,N/A,Building B3 (Floor 2 - Server Room),High
2026-03-14 05:40,EVT-00716,B1,Server Room #B1-F1,ADM-91,Administrator,Server Room,Visitor Pass,Exit,Authorized,N/A,Building B1 (Floor 1 - Server Room),Low
2026-03-14 06:00,EVT-00717,B3,Emergency Exit #B3-F4,CON-372,Contractor,Emergency Exit,Access Card,Exit,Authorized,N/A,Building B3 (Floor 4 - Emergency Exit),Low
2026-03-14 06:45,EVT-00718,B1,Office #B1-F5,VIS-775,Visitor,Office,PIN,Exit,Authorized,VIS-775,Building B1 (Floor 5 - Office),Low
2026-03-14 06:55,EVT-00719,B2,Restricted Area #B2-F4,UNK-999,Unknown,Restricted Area,PIN,Exit,Authorized,N/A,Building B2 (Floor 4 - Restricted Area),Low
2026-03-14 07:15,EVT-00720,B1,Restricted Area #B1-F3,CON-475,Contractor,Restricted Area,PIN,Entry,Denied,N/A,Building B1 (Floor 3 - Restricted Area),High
2026-03-14 07:35,EVT-00721,B3,Laboratory #B3-F5,UNK-999,Unknown,Laboratory,PIN,Entry,Authorized,N/A,Building B3 (Floor 5 - Laboratory),Low
2026-03-14 07:45,EVT-00722,B2,Restricted Area #B2-F2,UNK-999,Unknown,Restricted Area,PIN,Exit,Suspicious,N/A,Building B2 (Floor 2 - Server Room),Critical
2026-03-14 07:55,EVT-00723,B2,Parking #B2-F2,VIS-756,Visitor,Parking,Visitor Pass,Exit,Authorized,VIS-756,Building B2 (Floor 2 - Parking),Low
2026-03-14 08:05,EVT-00724,B1,Emergency Exit #B1-F4,CON-321,Contractor,Emergency Exit,Biometric,Entry,Authorized,N/A,Building B1 (Floor 4 - Emergency Exit),Low
2026-03-14 08:15,EVT-00725,B1,Emergency Exit #B1-F2,ADM-90,Administrator,Emergency Exit,RFID,Entry,Authorized,N/A,Building B1 (Floor 2 - Emergency Exit),Low
2026-03-14 09:00,EVT-00726,B3,Office #B3-F3,CON-425,Contractor,Office,Biometric,Exit,Authorized,N/A,Building B3 (Floor 3 - Office),Low
2026-03-14 09:30,EVT-00727,B3,Parking #B3-F2,EMP-120,Employee,Parking,Visitor Pass,Exit,Authorized,N/A,Building B3 (Floor 2 - Parking),Low
2026-03-14 09:50,EVT-00728,B2,Parking #B2-F1,UNK-999,Unknown,Parking,PIN,Entry,Authorized,N/A,Building B2 (Floor 1 - Parking),Low
2026-03-14 10:10,EVT-00729,B1,Server Room #B1-F2,UNK-999,Unknown,Server Room,Biometric,Exit,Authorized,N/A,Building B1 (Floor 2 - Server Room),Low
2026-03-14 10:20,EVT-00730,B3,Restricted Area #B3-F1,UNK-999,Unknown,Restricted Area,RFID,Entry,Authorized,N/A,Building B3 (Floor 1 - Restricted Area),Low
2026-03-14 10:40,EVT-00731,B3,Main Entrance #B3-F5,CON-499,Contractor,Main Entrance,Visitor Pass,Exit,Authorized,N/A,Building B3 (Floor 5 - Main Entrance),Low
2026-03-14 10:50,EVT-00732,B2,Main Entrance #B2-F1,CON-349,Contractor,Main Entrance,Biometric,Exit,Denied,N/A,Building B2 (Floor 1 - Main Entrance),Medium
2026-03-14 11:35,EVT-00733,B1,Parking #B1-F2,VIS-555,Visitor,Parking,Visitor Pass,Exit,Authorized,VIS-555,Building B1 (Floor 2 - Parking),Low
2026-03-14 11:45,EVT-00734,B1,Office #B1-F3,ADM-99,Administrator,Office,Visitor Pass,Exit,Denied,N/A,Building B1 (Floor 3 - Office),Medium
2026-03-14 12:15,EVT-00735,B2,Emergency Exit #B2-F5,CON-325,Contractor,Emergency Exit,PIN,Entry,Authorized,N/A,Building B2 (Floor 5 - Emergency Exit),Low
2026-03-14 12:35,EVT-00736,B2,Main Entrance #B2-F4,VIS-793,Visitor,Main Entrance,Biometric,Exit,Authorized,VIS-793,Building B2 (Floor 4 - Main Entrance),Low
2026-03-14 13:05,EVT-00737,B3,Restricted Area #B3-F1,UNK-999,Unknown,Restricted Area,RFID,Exit,Denied,N/A,Building B3 (Floor 1 - Office),Critical
2026-03-14 13:50,EVT-00738,B1,Parking #B1-F1,EMP-980,Employee,Parking,PIN,Exit,Denied,N/A,Building B1 (Floor 1 - Parking),Medium
2026-03-14 14:35,EVT-00739,B3,Restricted Area #B3-F2,VIS-688,Visitor,Restricted Area,Access Card,Exit,Denied,VIS-688,Building B3 (Floor 2 - Restricted Area),High
2026-03-14 14:55,EVT-00740,B2,Server Room #B2-F2,CON-474,Contractor,Server Room,Visitor Pass,Exit,Authorized,N/A,Building B2 (Floor 2 - Server Room),Low
2026-03-14 15:15,EVT-00741,B2,Parking #B2-F3,UNK-999,Unknown,Parking,Access Card,Exit,Authorized,N/A,Building B2 (Floor 3 - Parking),Low
2026-03-14 15:45,EVT-00742,B2,Office #B2-F1,UNK-999,Unknown,Office,Biometric,Entry,Authorized,N/A,Building B2 (Floor 1 - Office),Low
2026-03-14 16:15,EVT-00743,B1,Restricted Area #B1-F3,UNK-999,Unknown,Restricted Area,PIN,Exit,Authorized,N/A,Building B1 (Floor 3 - Restricted Area),Low
2026-03-14 17:00,EVT-00744,B2,Laboratory #B2-F2,ADM-53,Administrator,Laboratory,Biometric,Exit,Denied,N/A,Building B2 (Floor 2 - Laboratory),Medium
2026-03-14 17:10,EVT-00745,B1,Parking #B1-F4,VIS-884,Visitor,Parking,PIN,Entry,Authorized,VIS-884,Building B1 (Floor 4 - Parking),Low
2026-03-14 17:40,EVT-00746,B3,Emergency Exit #B3-F4,VIS-708,Visitor,Emergency Exit,Access Card,Entry,Authorized,VIS-708,Building B3 (Floor 4 - Emergency Exit),Low
2026-03-14 17:50,EVT-00747,B3,Laboratory #B3-F2,UNK-999,Unknown,Laboratory,Visitor Pass,Exit,Authorized,N/A,Building B3 (Floor 2 - Laboratory),Low
2026-03-14 18:35,EVT-00748,B2,Restricted Area #B2-F4,ADM-65,Administrator,Restricted Area,Visitor Pass,Exit,Authorized,N/A,Building B2 (Floor 4 - Restricted Area),Low
2026-03-14 19:20,EVT-00749,B2,Main Entrance #B2-F4,EMP-481,Employee,Main Entrance,RFID,Exit,Authorized,N/A,Building B2 (Floor 4 - Main Entrance),Low
2026-03-14 19:50,EVT-00750,B3,Restricted Area #B3-F2,VIS-878,Visitor,Restricted Area,RFID,Exit,Authorized,VIS-878,Building B3 (Floor 2 - Restricted Area),Low
2026-03-14 20:00,EVT-00751,B1,Server Room #B1-F5,VIS-584,Visitor,Server Room,PIN,Exit,Authorized,VIS-584,Building B1 (Floor 5 - Server Room),Low
2026-03-14 20:45,EVT-00752,B2,Server Room #B2-F1,EMP-656,Employee,Server Room,PIN,Exit,Authorized,N/A,Building B2 (Floor 1 - Server Room),Low
2026-03-14 20:55,EVT-00753,B1,Main Entrance #B1-F3,VIS-895,Visitor,Main Entrance,Access Card,Entry,Authorized,VIS-895,Building B1 (Floor 3 - Main Entrance),Low
2026-03-14 21:15,EVT-00754,B3,Server Room #B3-F5,UNK-999,Unknown,Server Room,Biometric,Exit,Authorized,N/A,Building B3 (Floor 5 - Server Room),Low
2026-03-14 21:35,EVT-00755,B1,Main Entrance #B1-F2,UNK-999,Unknown,Main Entrance,RFID,Entry,Authorized,N/A,Building B1 (Floor 2 - Main Entrance),Low
2026-03-14 22:20,EVT-00756,B3,Office #B3-F2,CON-308,Contractor,Office,Access Card,Exit,Authorized,N/A,Building B3 (Floor 2 - Office),Low
2026-03-14 22:50,EVT-00757,B1,Emergency Exit #B1-F1,VIS-751,Visitor,Emergency Exit,Visitor Pass,Exit,Authorized,VIS-751,Building B1 (Floor 1 - Emergency Exit),Low
2026-03-14 23:10,EVT-00758,B1,Laboratory #B1-F1,VIS-619,Visitor,Laboratory,PIN,Exit,Authorized,VIS-619,Building B1 (Floor 1 - Laboratory),Low
2026-03-14 23:40,EVT-00759,B2,Main Entrance #B2-F5,EMP-796,Employee,Main Entrance,RFID,Exit,Authorized,N/A,Building B2 (Floor 5 - Main Entrance),Low
2026-03-15 00:10,EVT-00760,B2,Server Room #B2-F2,CON-327,Contractor,Server Room,Biometric,Entry,Authorized,N/A,Building B2 (Floor 2 - Server Room),Low
2026-03-15 00:20,EVT-00761,B1,Office #B1-F2,ADM-27,Administrator,Office,PIN,Exit,Authorized,N/A,Building B1 (Floor 2 - Office),Low
2026-03-15 00:40,EVT-00762,B2,Laboratory #B2-F4,UNK-999,Unknown,Laboratory,Access Card,Entry,Authorized,N/A,Building B2 (Floor 4 - Laboratory),Low
2026-03-15 01:25,EVT-00763,B2,Emergency Exit #B2-F1,EMP-289,Employee,Emergency Exit,PIN,Entry,Authorized,N/A,Building B2 (Floor 1 - Emergency Exit),Low
2026-03-15 01:35,EVT-00764,B1,Laboratory #B1-F2,CON-415,Contractor,Laboratory,PIN,Entry,Authorized,N/A,Building B1 (Floor 2 - Laboratory),Low
2026-03-15 02:20,EVT-00765,B1,Server Room #B1-F3,UNK-999,Unknown,Server Room,Access Card,Entry,Suspicious,N/A,Building B1 (Floor 3 - Main Entrance),Critical
2026-03-15 02:40,EVT-00766,B3,Office #B3-F3,EMP-504,Employee,Office,PIN,Entry,Denied,N/A,Building B3 (Floor 3 - Office),Medium
2026-03-15 03:25,EVT-00767,B1,Office #B1-F4,CON-471,Contractor,Office,RFID,Exit,Authorized,N/A,Building B1 (Floor 4 - Office),Low
2026-03-15 03:55,EVT-00768,B3,Main Entrance #B3-F3,CON-470,Contractor,Main Entrance,Biometric,Exit,Suspicious,N/A,Building B3 (Floor 3 - Main Entrance),High
2026-03-15 04:25,EVT-00769,B3,Restricted Area #B3-F5,UNK-999,Unknown,Restricted Area,PIN,Exit,Denied,N/A,Building B3 (Floor 5 - Laboratory),Critical
2026-03-15 04:55,EVT-00770,B3,Laboratory #B3-F2,ADM-56,Administrator,Laboratory,Visitor Pass,Entry,Authorized,N/A,Building B3 (Floor 2 - Laboratory),Low
2026-03-15 05:15,EVT-00771,B1,Server Room #B1-F5,VIS-796,Visitor,Server Room,PIN,Exit,Authorized,VIS-796,Building B1 (Floor 5 - Server Room),Low
2026-03-15 05:25,EVT-00772,B1,Office #B1-F1,CON-417,Contractor,Office,PIN,Exit,Authorized,N/A,Building B1 (Floor 1 - Office),Low
2026-03-15 05:45,EVT-00773,B2,Parking #B2-F1,VIS-540,Visitor,Parking,RFID,Exit,Authorized,VIS-540,Building B2 (Floor 1 - Parking),Low
2026-03-15 06:15,EVT-00774,B2,Emergency Exit #B2-F1,EMP-315,Employee,Emergency Exit,RFID,Entry,Authorized,N/A,Building B2 (Floor 1 - Emergency Exit),Low
2026-03-15 06:25,EVT-00775,B2,Server Room #B2-F4,UNK-999,Unknown,Server Room,RFID,Exit,Authorized,N/A,Building B2 (Floor 4 - Server Room),Low
2026-03-15 06:55,EVT-00776,B3,Office #B3-F3,UNK-999,Unknown,Office,PIN,Entry,Authorized,N/A,Building B3 (Floor 3 - Office),Low
2026-03-15 07:40,EVT-00777,B3,Server Room #B3-F1,ADM-10,Administrator,Server Room,RFID,Exit,Authorized,N/A,Building B3 (Floor 1 - Server Room),Low
2026-03-15 08:25,EVT-00778,B1,Emergency Exit #B1-F1,ADM-53,Administrator,Emergency Exit,Visitor Pass,Entry,Suspicious,N/A,Building B1 (Floor 1 - Emergency Exit),High
2026-03-15 08:35,EVT-00779,B1,Parking #B1-F1,ADM-80,Administrator,Parking,Biometric,Entry,Authorized,N/A,Building B1 (Floor 1 - Parking),Low
2026-03-15 08:45,EVT-00780,B1,Main Entrance #B1-F1,ADM-72,Administrator,Main Entrance,RFID,Entry,Authorized,N/A,Building B1 (Floor 1 - Main Entrance),Low
2026-03-15 09:15,EVT-00781,B1,Restricted Area #B1-F1,VIS-549,Visitor,Restricted Area,RFID,Exit,Authorized,VIS-549,Building B1 (Floor 1 - Restricted Area),Low
